Rivet 3.1.1 running on machine aligentest.cern.ch (x86_64) at 2022-04-15 14:17:07
Reading events from '/tmp/p8R3.fifo'
Event 339500 (1:02:49 elapsed)
Event 339600 (1:02:50 elapsed)
Event 339700 (1:02:51 elapsed)
Event 339800 (1:02:52 elapsed)
Event 339900 (1:02:53 elapsed)
Event 340000 (1:02:54 elapsed)
Event 340100 (1:02:56 elapsed)
Event 340200 (1:02:57 elapsed)
Event 340300 (1:02:57 elapsed)
Event 340400 (1:02:59 elapsed)
Event 340500 (1:03:00 elapsed)
Event 340600 (1:03:01 elapsed)
Event 340700 (1:03:02 elapsed)
Event 340800 (1:03:03 elapsed)
Event 340900 (1:03:04 elapsed)
Event 341000 (1:03:05 elapsed)
Event 341100 (1:03:06 elapsed)
Event 341200 (1:03:08 elapsed)
Event 341300 (1:03:09 elapsed)
Event 341400 (1:03:10 elapsed)
Event 341500 (1:03:11 elapsed)
Event 341600 (1:03:12 elapsed)
Event 341700 (1:03:13 elapsed)
Event 341800 (1:03:15 elapsed)
Event 341900 (1:03:16 elapsed)
Event 342000 (1:03:17 elapsed)
Event 342100 (1:03:18 elapsed)
Event 342200 (1:03:19 elapsed)
Event 342300 (1:03:21 elapsed)
Event 342400 (1:03:22 elapsed)
Event 342500 (1:03:23 elapsed)
Event 342600 (1:03:24 elapsed)
Event 342700 (1:03:25 elapsed)
Event 342800 (1:03:26 elapsed)
Event 342900 (1:03:27 elapsed)
Event 343000 (1:03:28 elapsed)
Event 343100 (1:03:29 elapsed)
Event 343200 (1:03:30 elapsed)
Event 343300 (1:03:31 elapsed)
Event 343400 (1:03:32 elapsed)
Event 343500 (1:03:33 elapsed)
Event 343600 (1:03:34 elapsed)
Event 343700 (1:03:35 elapsed)
Event 343800 (1:03:36 elapsed)
Event 343900 (1:03:37 elapsed)
Event 344000 (1:03:38 elapsed)
Event 344100 (1:03:39 elapsed)
Event 344200 (1:03:40 elapsed)
Event 344300 (1:03:41 elapsed)
Event 344400 (1:03:42 elapsed)
Event 344500 (1:03:43 elapsed)
Event 344600 (1:03:44 elapsed)
Event 344700 (1:03:45 elapsed)
Event 344800 (1:03:47 elapsed)
Event 344900 (1:03:48 elapsed)
Event 345000 (1:03:49 elapsed)
Event 345100 (1:03:50 elapsed)
Event 345200 (1:03:51 elapsed)
Event 345300 (1:03:52 elapsed)
Event 345400 (1:03:53 elapsed)
Event 345500 (1:03:54 elapsed)
Event 345600 (1:03:55 elapsed)
Event 345700 (1:03:56 elapsed)
Event 345800 (1:03:58 elapsed)
Event 345900 (1:03:58 elapsed)
Event 346000 (1:04:00 elapsed)
Event 346100 (1:04:00 elapsed)
Event 346200 (1:04:01 elapsed)
Event 346300 (1:04:03 elapsed)
Event 346400 (1:04:04 elapsed)
Event 346500 (1:04:05 elapsed)
Event 346600 (1:04:06 elapsed)
Event 346700 (1:04:07 elapsed)
Event 346800 (1:04:08 elapsed)
Event 346900 (1:04:09 elapsed)
Event 347000 (1:04:11 elapsed)
Event 347100 (1:04:12 elapsed)
Event 347200 (1:04:13 elapsed)
Event 347300 (1:04:14 elapsed)
Event 347400 (1:04:15 elapsed)
Event 347500 (1:04:16 elapsed)
Event 347600 (1:04:17 elapsed)
Event 347700 (1:04:18 elapsed)
Event 347800 (1:04:19 elapsed)
Event 347900 (1:04:20 elapsed)
Event 348000 (1:04:21 elapsed)
Event 348100 (1:04:22 elapsed)
Event 348200 (1:04:23 elapsed)
Event 348300 (1:04:25 elapsed)
Event 348400 (1:04:26 elapsed)
Event 348500 (1:04:27 elapsed)
Event 348600 (1:04:28 elapsed)
Event 348700 (1:04:29 elapsed)
Event 348800 (1:04:30 elapsed)
Event 348900 (1:04:31 elapsed)
Event 349000 (1:04:32 elapsed)
Event 349100 (1:04:33 elapsed)
Event 349200 (1:04:34 elapsed)
Event 349300 (1:04:35 elapsed)
Event 349400 (1:04:36 elapsed)
Event 349500 (1:04:37 elapsed)
Event 349600 (1:04:38 elapsed)
Event 349700 (1:04:39 elapsed)
Event 349800 (1:04:41 elapsed)
Event 349900 (1:04:42 elapsed)
Event 350000 (1:04:43 elapsed)
Event 350100 (1:04:44 elapsed)
Event 350200 (1:04:45 elapsed)
Event 350300 (1:04:46 elapsed)
Event 350400 (1:04:47 elapsed)
Event 350500 (1:04:48 elapsed)
Event 350600 (1:04:49 elapsed)
Event 350700 (1:04:50 elapsed)
Event 350800 (1:04:51 elapsed)
Event 350900 (1:04:52 elapsed)
Event 351000 (1:04:53 elapsed)
Event 351100 (1:04:54 elapsed)
Event 351200 (1:04:55 elapsed)
Event 351300 (1:04:56 elapsed)
Event 351400 (1:04:57 elapsed)
Event 351500 (1:04:59 elapsed)
Event 351600 (1:05:00 elapsed)
Event 351700 (1:05:01 elapsed)
Event 351800 (1:05:03 elapsed)
Event 351900 (1:05:04 elapsed)
Event 352000 (1:05:05 elapsed)
Event 352100 (1:05:06 elapsed)
Event 352200 (1:05:07 elapsed)
Event 352300 (1:05:08 elapsed)
Event 352400 (1:05:09 elapsed)
Event 352500 (1:05:10 elapsed)
Event 352600 (1:05:11 elapsed)
Event 352700 (1:05:12 elapsed)
Event 352800 (1:05:13 elapsed)
Event 352900 (1:05:14 elapsed)
Event 353000 (1:05:16 elapsed)
Event 353100 (1:05:17 elapsed)
Event 353200 (1:05:18 elapsed)
Event 353300 (1:05:19 elapsed)
Event 353400 (1:05:20 elapsed)
Event 353500 (1:05:21 elapsed)
Event 353600 (1:05:22 elapsed)
Event 353700 (1:05:23 elapsed)
Event 353800 (1:05:24 elapsed)
Event 353900 (1:05:25 elapsed)
Event 354000 (1:05:26 elapsed)
Event 354100 (1:05:27 elapsed)
Event 354200 (1:05:28 elapsed)
Event 354300 (1:05:30 elapsed)
Event 354400 (1:05:30 elapsed)
Event 354500 (1:05:32 elapsed)
Event 354600 (1:05:33 elapsed)
Event 354700 (1:05:34 elapsed)
Event 354800 (1:05:36 elapsed)
Event 354900 (1:05:37 elapsed)
Event 355000 (1:05:38 elapsed)
Event 355100 (1:05:39 elapsed)
Event 355200 (1:05:40 elapsed)
Event 355300 (1:05:41 elapsed)
Event 355400 (1:05:42 elapsed)
Event 355500 (1:05:43 elapsed)
Event 355600 (1:05:44 elapsed)
Event 355700 (1:05:45 elapsed)
Event 355800 (1:05:46 elapsed)
Event 355900 (1:05:47 elapsed)
Event 356000 (1:05:48 elapsed)
Event 356100 (1:05:49 elapsed)
Event 356200 (1:05:50 elapsed)
Event 356300 (1:05:51 elapsed)
Event 356400 (1:05:52 elapsed)
Event 356500 (1:05:53 elapsed)
Event 356600 (1:05:54 elapsed)
Event 356700 (1:05:55 elapsed)
Event 356800 (1:05:57 elapsed)
Event 356900 (1:05:58 elapsed)
Event 357000 (1:05:59 elapsed)
Event 357100 (1:06:00 elapsed)
Event 357200 (1:06:01 elapsed)
Event 357300 (1:06:02 elapsed)
Event 357400 (1:06:03 elapsed)
Event 357500 (1:06:04 elapsed)
Event 357600 (1:06:05 elapsed)
Event 357700 (1:06:06 elapsed)
Event 357800 (1:06:07 elapsed)
Event 357900 (1:06:08 elapsed)
Event 358000 (1:06:09 elapsed)
Event 358100 (1:06:10 elapsed)
Event 358200 (1:06:12 elapsed)
Event 358300 (1:06:13 elapsed)
Event 358400 (1:06:14 elapsed)
Event 358500 (1:06:15 elapsed)
Event 358600 (1:06:16 elapsed)
Event 358700 (1:06:17 elapsed)
Event 358800 (1:06:18 elapsed)
Event 358900 (1:06:20 elapsed)
Event 359000 (1:06:21 elapsed)
Event 359100 (1:06:22 elapsed)
Event 359200 (1:06:23 elapsed)
Event 359300 (1:06:25 elapsed)
Event 359400 (1:06:26 elapsed)
Event 359500 (1:06:27 elapsed)
Event 359600 (1:06:28 elapsed)
Event 359700 (1:06:29 elapsed)
Event 359800 (1:06:31 elapsed)
Event 359900 (1:06:32 elapsed)
Event 360000 (1:06:33 elapsed)
Event 360100 (1:06:34 elapsed)
Event 360200 (1:06:35 elapsed)
Event 360300 (1:06:36 elapsed)
Event 360400 (1:06:37 elapsed)
Event 360500 (1:06:38 elapsed)
Event 360600 (1:06:39 elapsed)
Event 360700 (1:06:40 elapsed)
Event 360800 (1:06:41 elapsed)
Event 360900 (1:06:42 elapsed)
Event 361000 (1:06:43 elapsed)
Event 361100 (1:06:44 elapsed)
Event 361200 (1:06:46 elapsed)
Event 361300 (1:06:47 elapsed)
Event 361400 (1:06:48 elapsed)
Event 361500 (1:06:49 elapsed)
Event 361600 (1:06:50 elapsed)
Event 361700 (1:06:51 elapsed)
Event 361800 (1:06:52 elapsed)
Event 361900 (1:06:53 elapsed)
Event 362000 (1:06:55 elapsed)
Event 362100 (1:06:56 elapsed)
Event 362200 (1:06:57 elapsed)
Event 362300 (1:06:58 elapsed)
Event 362400 (1:06:59 elapsed)
Event 362500 (1:07:00 elapsed)
Event 362600 (1:07:01 elapsed)
Event 362700 (1:07:02 elapsed)
Event 362800 (1:07:04 elapsed)
Event 362900 (1:07:05 elapsed)
Event 363000 (1:07:06 elapsed)
Event 363100 (1:07:07 elapsed)
Event 363200 (1:07:08 elapsed)
Event 363300 (1:07:09 elapsed)
Event 363400 (1:07:11 elapsed)
Event 363500 (1:07:12 elapsed)
Event 363600 (1:07:13 elapsed)
Event 363700 (1:07:14 elapsed)
Event 363800 (1:07:15 elapsed)
Event 363900 (1:07:16 elapsed)
Event 364000 (1:07:17 elapsed)
Event 364100 (1:07:18 elapsed)
Event 364200 (1:07:19 elapsed)
Event 364300 (1:07:21 elapsed)
Event 364400 (1:07:22 elapsed)
Event 364500 (1:07:23 elapsed)
Event 364600 (1:07:25 elapsed)
Event 364700 (1:07:26 elapsed)
Event 364800 (1:07:27 elapsed)
Event 364900 (1:07:28 elapsed)
Event 365000 (1:07:29 elapsed)
Event 365100 (1:07:30 elapsed)
Event 365200 (1:07:31 elapsed)
Event 365300 (1:07:32 elapsed)
Event 365400 (1:07:34 elapsed)
Event 365500 (1:07:35 elapsed)
Event 365600 (1:07:36 elapsed)
Event 365700 (1:07:37 elapsed)
Event 365800 (1:07:38 elapsed)
Event 365900 (1:07:39 elapsed)
Event 366000 (1:07:40 elapsed)
Event 366100 (1:07:41 elapsed)
Event 366200 (1:07:43 elapsed)
Event 366300 (1:07:44 elapsed)
Event 366400 (1:07:44 elapsed)
Event 366500 (1:07:46 elapsed)
Event 366600 (1:07:46 elapsed)
Event 366700 (1:07:47 elapsed)
Event 366800 (1:07:48 elapsed)
Event 366900 (1:07:50 elapsed)
Event 367000 (1:07:51 elapsed)
Event 367100 (1:07:52 elapsed)
Event 367200 (1:07:53 elapsed)
Event 367300 (1:07:54 elapsed)
Event 367400 (1:07:56 elapsed)
Event 367500 (1:07:56 elapsed)
Event 367600 (1:07:58 elapsed)
Event 367700 (1:07:59 elapsed)
Event 367800 (1:08:00 elapsed)
Event 367900 (1:08:01 elapsed)
Event 368000 (1:08:02 elapsed)
Event 368100 (1:08:04 elapsed)
Event 368200 (1:08:05 elapsed)
Event 368300 (1:08:06 elapsed)
Event 368400 (1:08:07 elapsed)
Event 368500 (1:08:08 elapsed)
Event 368600 (1:08:09 elapsed)
Event 368700 (1:08:10 elapsed)
Event 368800 (1:08:11 elapsed)
Event 368900 (1:08:12 elapsed)
Event 369000 (1:08:14 elapsed)
Event 369100 (1:08:15 elapsed)
Event 369200 (1:08:15 elapsed)
Event 369300 (1:08:17 elapsed)
Event 369400 (1:08:18 elapsed)
Event 369500 (1:08:20 elapsed)
Event 369600 (1:08:21 elapsed)
Event 369700 (1:08:22 elapsed)
Event 369800 (1:08:23 elapsed)
Event 369900 (1:08:24 elapsed)
Event 370000 (1:08:25 elapsed)
Event 370100 (1:08:26 elapsed)
Event 370200 (1:08:27 elapsed)
Event 370300 (1:08:28 elapsed)
Event 370400 (1:08:29 elapsed)
Event 370500 (1:08:30 elapsed)
Event 370600 (1:08:31 elapsed)
Event 370700 (1:08:33 elapsed)
Event 370800 (1:08:34 elapsed)
Event 370900 (1:08:35 elapsed)
Event 371000 (1:08:36 elapsed)
Event 371100 (1:08:37 elapsed)
Event 371200 (1:08:38 elapsed)
Event 371300 (1:08:40 elapsed)
Event 371400 (1:08:41 elapsed)
Event 371500 (1:08:42 elapsed)
Event 371600 (1:08:43 elapsed)
Event 371700 (1:08:44 elapsed)
Event 371800 (1:08:45 elapsed)
Event 371900 (1:08:47 elapsed)
Event 372000 (1:08:48 elapsed)
Event 372100 (1:08:49 elapsed)
Event 372200 (1:08:50 elapsed)
Event 372300 (1:08:51 elapsed)
Event 372400 (1:08:52 elapsed)
Event 372500 (1:08:53 elapsed)
Event 372600 (1:08:54 elapsed)
Event 372700 (1:08:55 elapsed)
Event 372800 (1:08:57 elapsed)
Event 372900 (1:08:58 elapsed)
Event 373000 (1:08:59 elapsed)
Event 373100 (1:09:00 elapsed)
Event 373200 (1:09:01 elapsed)
Event 373300 (1:09:02 elapsed)
Event 373400 (1:09:03 elapsed)
Event 373500 (1:09:04 elapsed)
Event 373600 (1:09:05 elapsed)
Event 373700 (1:09:07 elapsed)
Event 373800 (1:09:07 elapsed)
Event 373900 (1:09:08 elapsed)
Event 374000 (1:09:09 elapsed)
Event 374100 (1:09:11 elapsed)
Event 374200 (1:09:12 elapsed)
Event 374300 (1:09:13 elapsed)
Event 374400 (1:09:14 elapsed)
Event 374500 (1:09:15 elapsed)
Event 374600 (1:09:17 elapsed)
Event 374700 (1:09:18 elapsed)
Event 374800 (1:09:19 elapsed)
Event 374900 (1:09:20 elapsed)
Event 375000 (1:09:21 elapsed)
Event 375100 (1:09:22 elapsed)
Event 375200 (1:09:23 elapsed)
Event 375300 (1:09:24 elapsed)
Event 375400 (1:09:26 elapsed)
Event 375500 (1:09:27 elapsed)
Event 375600 (1:09:28 elapsed)
Event 375700 (1:09:29 elapsed)
Event 375800 (1:09:30 elapsed)
Event 375900 (1:09:31 elapsed)
Event 376000 (1:09:32 elapsed)
Event 376100 (1:09:34 elapsed)
Event 376200 (1:09:35 elapsed)
Event 376300 (1:09:36 elapsed)
Event 376400 (1:09:37 elapsed)
Event 376500 (1:09:38 elapsed)
Event 376600 (1:09:39 elapsed)
Event 376700 (1:09:40 elapsed)
Event 376800 (1:09:41 elapsed)
Event 376900 (1:09:42 elapsed)
Event 377000 (1:09:43 elapsed)
Event 377100 (1:09:44 elapsed)
Event 377200 (1:09:46 elapsed)
Event 377300 (1:09:47 elapsed)
Event 377400 (1:09:48 elapsed)
Event 377500 (1:09:49 elapsed)
Event 377600 (1:09:50 elapsed)
Event 377700 (1:09:51 elapsed)
Event 377800 (1:09:52 elapsed)
Event 377900 (1:09:53 elapsed)
Event 378000 (1:09:54 elapsed)
Event 378100 (1:09:55 elapsed)
Event 378200 (1:09:57 elapsed)
Event 378300 (1:09:58 elapsed)
Event 378400 (1:09:59 elapsed)
Event 378500 (1:10:00 elapsed)
Event 378600 (1:10:01 elapsed)
Event 378700 (1:10:02 elapsed)
Event 378800 (1:10:03 elapsed)
Event 378900 (1:10:04 elapsed)
Event 379000 (1:10:05 elapsed)
Event 379100 (1:10:06 elapsed)
Event 379200 (1:10:08 elapsed)
Event 379300 (1:10:09 elapsed)
Event 379400 (1:10:10 elapsed)
Event 379500 (1:10:11 elapsed)
Event 379600 (1:10:12 elapsed)
Event 379700 (1:10:13 elapsed)
Event 379800 (1:10:14 elapsed)
Event 379900 (1:10:15 elapsed)
Event 380000 (1:10:16 elapsed)
Event 380100 (1:10:17 elapsed)
Event 380200 (1:10:18 elapsed)
Event 380300 (1:10:20 elapsed)
Event 380400 (1:10:21 elapsed)
Event 380500 (1:10:22 elapsed)
Event 380600 (1:10:23 elapsed)
Event 380700 (1:10:25 elapsed)
Event 380800 (1:10:25 elapsed)
Event 380900 (1:10:27 elapsed)
Event 381000 (1:10:28 elapsed)
Event 381100 (1:10:29 elapsed)
Event 381200 (1:10:30 elapsed)
Event 381300 (1:10:31 elapsed)
Event 381400 (1:10:32 elapsed)
Event 381500 (1:10:33 elapsed)
Event 381600 (1:10:34 elapsed)
Event 381700 (1:10:35 elapsed)
Event 381800 (1:10:36 elapsed)
Event 381900 (1:10:37 elapsed)
Event 382000 (1:10:38 elapsed)
Event 382100 (1:10:39 elapsed)
Event 382200 (1:10:40 elapsed)
Event 382300 (1:10:41 elapsed)
Event 382400 (1:10:43 elapsed)
Event 382500 (1:10:44 elapsed)
Event 382600 (1:10:45 elapsed)
Event 382700 (1:10:46 elapsed)
Event 382800 (1:10:47 elapsed)
Event 382900 (1:10:48 elapsed)
Event 383000 (1:10:49 elapsed)
Event 383100 (1:10:51 elapsed)
Event 383200 (1:10:52 elapsed)
Event 383300 (1:10:53 elapsed)
Event 383400 (1:10:54 elapsed)
Event 383500 (1:10:55 elapsed)
Event 383600 (1:10:56 elapsed)
Event 383700 (1:10:57 elapsed)
Event 383800 (1:10:58 elapsed)
Event 383900 (1:10:59 elapsed)
Event 384000 (1:11:01 elapsed)
Event 384100 (1:11:02 elapsed)
Event 384200 (1:11:03 elapsed)
Event 384300 (1:11:04 elapsed)
Event 384400 (1:11:05 elapsed)
Event 384500 (1:11:06 elapsed)
Event 384600 (1:11:07 elapsed)
Event 384700 (1:11:08 elapsed)
Event 384800 (1:11:09 elapsed)
Event 384900 (1:11:10 elapsed)
Event 385000 (1:11:11 elapsed)
Event 385100 (1:11:12 elapsed)
Event 385200 (1:11:13 elapsed)
Event 385300 (1:11:15 elapsed)
Event 385400 (1:11:16 elapsed)
Event 385500 (1:11:17 elapsed)
Event 385600 (1:11:18 elapsed)
Event 385700 (1:11:19 elapsed)
Event 385800 (1:11:20 elapsed)
Event 385900 (1:11:21 elapsed)
Event 386000 (1:11:22 elapsed)
Event 386100 (1:11:23 elapsed)
Event 386200 (1:11:24 elapsed)
Event 386300 (1:11:25 elapsed)
Event 386400 (1:11:26 elapsed)
Event 386500 (1:11:27 elapsed)
Event 386600 (1:11:28 elapsed)
Event 386700 (1:11:29 elapsed)
Event 386800 (1:11:31 elapsed)
Event 386900 (1:11:32 elapsed)
Event 387000 (1:11:33 elapsed)
Event 387100 (1:11:34 elapsed)
Event 387200 (1:11:35 elapsed)
Event 387300 (1:11:36 elapsed)
Event 387400 (1:11:37 elapsed)
Event 387500 (1:11:39 elapsed)
Event 387600 (1:11:40 elapsed)
Event 387700 (1:11:40 elapsed)
Event 387800 (1:11:41 elapsed)
Event 387900 (1:11:42 elapsed)
Event 388000 (1:11:44 elapsed)
Event 388100 (1:11:45 elapsed)
Event 388200 (1:11:46 elapsed)
Event 388300 (1:11:47 elapsed)
Event 388400 (1:11:48 elapsed)
Event 388500 (1:11:49 elapsed)
Event 388600 (1:11:50 elapsed)
Event 388700 (1:11:52 elapsed)
Event 388800 (1:11:53 elapsed)
Event 388900 (1:11:54 elapsed)
Event 389000 (1:11:55 elapsed)
Event 389100 (1:11:56 elapsed)
Event 389200 (1:11:57 elapsed)
Event 389300 (1:11:59 elapsed)
Event 389400 (1:12:00 elapsed)
Event 389500 (1:12:01 elapsed)
Event 389600 (1:12:02 elapsed)
Event 389700 (1:12:03 elapsed)
Event 389800 (1:12:04 elapsed)
Event 389900 (1:12:05 elapsed)
Event 390000 (1:12:06 elapsed)
Event 390100 (1:12:08 elapsed)
Event 390200 (1:12:09 elapsed)
Event 390300 (1:12:10 elapsed)
Event 390400 (1:12:11 elapsed)
Event 390500 (1:12:12 elapsed)
Event 390600 (1:12:13 elapsed)
Event 390700 (1:12:14 elapsed)
Event 390800 (1:12:15 elapsed)
Event 390900 (1:12:17 elapsed)
Event 391000 (1:12:17 elapsed)
Event 391100 (1:12:18 elapsed)
Event 391200 (1:12:20 elapsed)
Event 391300 (1:12:21 elapsed)
Event 391400 (1:12:22 elapsed)
Event 391500 (1:12:23 elapsed)
Event 391600 (1:12:24 elapsed)
Event 391700 (1:12:26 elapsed)
Event 391800 (1:12:27 elapsed)
Event 391900 (1:12:28 elapsed)
Event 392000 (1:12:29 elapsed)
Event 392100 (1:12:30 elapsed)
Event 392200 (1:12:31 elapsed)
Event 392300 (1:12:32 elapsed)
Event 392400 (1:12:34 elapsed)
Event 392500 (1:12:34 elapsed)
Event 392600 (1:12:36 elapsed)
Event 392700 (1:12:36 elapsed)
Event 392800 (1:12:38 elapsed)
Event 392900 (1:12:38 elapsed)
Event 393000 (1:12:39 elapsed)
Event 393100 (1:12:40 elapsed)
Event 393200 (1:12:42 elapsed)
Event 393300 (1:12:43 elapsed)
Event 393400 (1:12:44 elapsed)
Event 393500 (1:12:45 elapsed)
Event 393600 (1:12:46 elapsed)
Event 393700 (1:12:47 elapsed)
Event 393800 (1:12:48 elapsed)
Event 393900 (1:12:49 elapsed)
Event 394000 (1:12:50 elapsed)
Event 394100 (1:12:51 elapsed)
Event 394200 (1:12:52 elapsed)
Event 394300 (1:12:54 elapsed)
Event 394400 (1:12:55 elapsed)
Event 394500 (1:12:56 elapsed)
Event 394600 (1:12:57 elapsed)
Event 394700 (1:12:58 elapsed)
Event 394800 (1:12:59 elapsed)
Event 394900 (1:13:00 elapsed)
Event 395000 (1:13:01 elapsed)
Event 395100 (1:13:02 elapsed)
Event 395200 (1:13:04 elapsed)
Event 395300 (1:13:05 elapsed)
Event 395400 (1:13:06 elapsed)
Event 395500 (1:13:07 elapsed)
Event 395600 (1:13:08 elapsed)
Event 395700 (1:13:10 elapsed)
Event 395800 (1:13:11 elapsed)
Event 395900 (1:13:13 elapsed)
Event 396000 (1:13:14 elapsed)
Event 396100 (1:13:15 elapsed)
Event 396200 (1:13:16 elapsed)
Event 396300 (1:13:17 elapsed)
Event 396400 (1:13:18 elapsed)
Event 396500 (1:13:19 elapsed)
Event 396600 (1:13:20 elapsed)
Event 396700 (1:13:21 elapsed)
Event 396800 (1:13:22 elapsed)
Event 396900 (1:13:23 elapsed)
Event 397000 (1:13:24 elapsed)
Event 397100 (1:13:26 elapsed)
Event 397200 (1:13:27 elapsed)
Event 397300 (1:13:28 elapsed)
Event 397400 (1:13:29 elapsed)
Event 397500 (1:13:30 elapsed)
Event 397600 (1:13:32 elapsed)
Event 397700 (1:13:32 elapsed)
Event 397800 (1:13:33 elapsed)
Event 397900 (1:13:35 elapsed)
Event 398000 (1:13:36 elapsed)
Event 398100 (1:13:37 elapsed)
Event 398200 (1:13:38 elapsed)
Event 398300 (1:13:39 elapsed)
Event 398400 (1:13:40 elapsed)
Event 398500 (1:13:42 elapsed)
Event 398600 (1:13:43 elapsed)
Event 398700 (1:13:44 elapsed)
Event 398800 (1:13:45 elapsed)
Event 398900 (1:13:46 elapsed)
Event 399000 (1:13:47 elapsed)
Event 399100 (1:13:49 elapsed)
Event 399200 (1:13:49 elapsed)
Event 399300 (1:13:50 elapsed)
Event 399400 (1:13:52 elapsed)
Event 399500 (1:13:53 elapsed)
Event 399600 (1:13:54 elapsed)
Event 399700 (1:13:55 elapsed)
Event 399800 (1:13:56 elapsed)
Event 399900 (1:13:57 elapsed)
Event 400000 (1:13:58 elapsed)
Event 400100 (1:13:59 elapsed)
Event 400200 (1:14:00 elapsed)
Event 400300 (1:14:01 elapsed)
Event 400400 (1:14:02 elapsed)
Event 400500 (1:14:03 elapsed)
Event 400600 (1:14:04 elapsed)
Event 400700 (1:14:05 elapsed)
Event 400800 (1:14:07 elapsed)
Event 400900 (1:14:08 elapsed)
Event 401000 (1:14:09 elapsed)
Event 401100 (1:14:10 elapsed)
Event 401200 (1:14:11 elapsed)
Event 401300 (1:14:12 elapsed)
Event 401400 (1:14:13 elapsed)
Event 401500 (1:14:14 elapsed)
Event 401600 (1:14:15 elapsed)
Event 401700 (1:14:16 elapsed)
Event 401800 (1:14:17 elapsed)
Event 401900 (1:14:18 elapsed)
Event 402000 (1:14:19 elapsed)
Event 402100 (1:14:20 elapsed)
Event 402200 (1:14:21 elapsed)
Event 402300 (1:14:22 elapsed)
Event 402400 (1:14:23 elapsed)
Event 402500 (1:14:24 elapsed)
Event 402600 (1:14:25 elapsed)
Event 402700 (1:14:26 elapsed)
Event 402800 (1:14:27 elapsed)
Event 402900 (1:14:28 elapsed)
Event 403000 (1:14:29 elapsed)
Event 403100 (1:14:31 elapsed)
Event 403200 (1:14:32 elapsed)
Event 403300 (1:14:33 elapsed)
Event 403400 (1:14:34 elapsed)
Event 403500 (1:14:36 elapsed)
Event 403600 (1:14:36 elapsed)
Event 403700 (1:14:37 elapsed)
Event 403800 (1:14:38 elapsed)
Event 403900 (1:14:39 elapsed)
Event 404000 (1:14:41 elapsed)
Event 404100 (1:14:43 elapsed)
Event 404200 (1:14:44 elapsed)
Event 404300 (1:14:45 elapsed)
Event 404400 (1:14:46 elapsed)
Event 404500 (1:14:47 elapsed)
Event 404600 (1:14:48 elapsed)
Event 404700 (1:14:49 elapsed)
Event 404800 (1:14:51 elapsed)
Event 404900 (1:14:51 elapsed)
Event 405000 (1:14:53 elapsed)
Event 405100 (1:14:54 elapsed)
Event 405200 (1:14:55 elapsed)
Event 405300 (1:14:56 elapsed)
Event 405400 (1:14:57 elapsed)
Event 405500 (1:14:58 elapsed)
Event 405600 (1:14:59 elapsed)
Event 405700 (1:15:00 elapsed)
Event 405800 (1:15:01 elapsed)
Event 405900 (1:15:03 elapsed)
Event 406000 (1:15:04 elapsed)
Event 406100 (1:15:05 elapsed)
Event 406200 (1:15:06 elapsed)
Event 406300 (1:15:07 elapsed)
Event 406400 (1:15:09 elapsed)
Event 406500 (1:15:10 elapsed)
Event 406600 (1:15:11 elapsed)
Event 406700 (1:15:12 elapsed)
Event 406800 (1:15:13 elapsed)
Event 406900 (1:15:14 elapsed)
Event 407000 (1:15:15 elapsed)
Event 407100 (1:15:16 elapsed)
Event 407200 (1:15:17 elapsed)
Event 407300 (1:15:18 elapsed)
Event 407400 (1:15:19 elapsed)
Event 407500 (1:15:20 elapsed)
Event 407600 (1:15:21 elapsed)
Event 407700 (1:15:23 elapsed)
Event 407800 (1:15:24 elapsed)
Event 407900 (1:15:25 elapsed)
Event 408000 (1:15:27 elapsed)
Event 408100 (1:15:28 elapsed)
Event 408200 (1:15:29 elapsed)
Event 408300 (1:15:30 elapsed)
Event 408400 (1:15:31 elapsed)
Event 408500 (1:15:32 elapsed)
Event 408600 (1:15:33 elapsed)
Event 408700 (1:15:34 elapsed)
Event 408800 (1:15:35 elapsed)
Event 408900 (1:15:36 elapsed)
Event 409000 (1:15:38 elapsed)
Event 409100 (1:15:39 elapsed)
Event 409200 (1:15:40 elapsed)
Event 409300 (1:15:41 elapsed)
Event 409400 (1:15:42 elapsed)
Event 409500 (1:15:43 elapsed)
Event 409600 (1:15:44 elapsed)
Event 409700 (1:15:45 elapsed)
Event 409800 (1:15:46 elapsed)
Event 409900 (1:15:47 elapsed)
Event 410000 (1:15:49 elapsed)
Event 410100 (1:15:50 elapsed)
Event 410200 (1:15:51 elapsed)
Event 410300 (1:15:53 elapsed)
Event 410400 (1:15:53 elapsed)
Event 410500 (1:15:55 elapsed)
Event 410600 (1:15:56 elapsed)
Event 410700 (1:15:57 elapsed)
Event 410800 (1:15:59 elapsed)
Event 410900 (1:16:00 elapsed)
Event 411000 (1:16:01 elapsed)
Event 411100 (1:16:02 elapsed)
Event 411200 (1:16:03 elapsed)
Event 411300 (1:16:04 elapsed)
